row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
349,ce32b8b,c3dbf0a,68420,8223,26.55,365,28.718,0.945742313,0.017633499,0.01472951,0.001806261,0.005289052,0.001187542,0.013611824,0,12.394,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.467,0.054,0.246,0.05,0.322,0.219,0.13,0.09,0.074,0.332,13.37530459,4.44,17.4,310,1449,960,0.512,0.216,0.171,0.126126126,0.392392392,0.279279279,0.202202202,11.89127973,11.70252926
350,b3b6231,9d1e27d,22656,1951,18.94,36,28.578,0.95334704,0.007689827,0.026314729,0.000604705,0.002338191,0,0.009705509,0,16.026,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.404,0.08,0.229,0.069,0.3,0.261,0.117,0.091,,0.385,13.33956518,,34.75,311,7610,7580,0.502,0.217,0.173,0.21812749,0.452191235,0.219123506,0.110557769,10.41506449,13.22757136
351,fdb861d,9e0007d,24328,3372,31.905,,31.827,0.59284428,0.353477867,0.026804103,0.003014715,0.007024386,0,0.005233466,0.011601182,19.278,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.391,0.071,0.235,0.059,0.333,0.161,0.127,0.101,,0.306,11.27692575,11.07,20.26,379,2900,1869,0.521,0.222,0.163,0.156374502,0.38247012,0.259960159,0.201195219,12.61060117,11.78367651
352,fc3bf3d,9d1e27d,14584,1592,25.815,19,29.47,0.864474069,0.002116018,0.034229114,0.009048497,0,0,0.088207733,0.001924569,12.584,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.392,0.074,0.219,0.057,0.35,0.298,0.118,0.11,,0.346,13.62710165,,37.11,278,4870,4780,0.507,0.23,0.177,0.179538616,0.40220662,0.287863591,0.130391174,9.783938035,11.5504824
353,e5b30cb,9e0007d,78396,10009,31.504,,29.667,0.885746334,0.045278824,0.040581684,0.001612451,0.005578479,0.000200304,0.021001923,0,14.862,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.431,0.071,0.26,0.059,0.336,0.174,0.107,0.081,0.096,0.279,12.09978374,2.68,24.96,350,3140,2049,0.507,0.237,0.144,0.167502508,0.376128385,0.261785356,0.194583751,12.6871417,10.84197064
354,d5e95f5,0f8930b,10472,528,10.963,2,29.041,0.962874707,0.002723322,0.013666673,0.002513066,0.003584373,0.000400489,0.013436392,0.000800977,10.26,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Recreation,0.369,0.106,0.211,0.074,0.299,0.296,0.145,0.071,0.259,0.283,11.42461123,,21.72,275,10759,2160,0.497,0.141,0.337,0.113974232,0.399405352,0.343904856,0.14271556,6.2821245,17.03788311
355,4def73f,e74aca3,16375,1781,24.874,14,29.374,0.777198976,0.006912419,0.02081694,0.164284505,0.003894461,0.00039841,0.026295083,0.000199205,11.427,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.487,0.089,0.169,0.068,0.265,0.268,0.095,0.059,0.249,0.229,11.16277983,,32.54,256,1290,820,0.494,0.204,0.222,0.089552239,0.344278607,0.339303483,0.226865672,9.781882253,13.79184641
356,317131,4cd9667,3607,349,7.279,0,32.566,0.798958727,0.006726547,0.175605588,0.005236174,0.003288755,0,0.01018421,0,6.702,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.332,0.083,0.321,0.155,0.247,0.212,0.096,0.131,0.125,0.246,9.614237687,,,174,,1859,0.482,0.144,0.318,0.058823529,0.363908275,0.317048853,0.260219342,6.181511661,8.710311885
357,1135567,b44cfe6,101870,14661,37.538,,32.796,0.650665607,0.239876813,0.048797934,0.001192132,0.030180807,0.000198689,0.027399166,0.001688854,11.047,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.492,0.077,0.174,0.057,0.339,0.187,0.111,0.09,0.134,0.287,11.78454993,6.19,16.18,315,1419,1350,0.52,0.22,0.137,0.120603015,0.318592965,0.275376884,0.285427136,11.96155708,9.324285616
358,d31aea9,9d1e27d,201152,14655,18.96,226,28.082,0.85736184,0.044102913,0.047018395,0.00120226,0.035626979,0.000100188,0.013585541,0.001001884,4.145,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.508,0.045,0.115,0.046,0.258,0.11,0.093,0.07,0.14,0.239,14.5632008,1.13,8.19,201,1379,689,0.508,0.284,0.107,0.047283702,0.163983903,0.233400402,0.555331992,10.32276573,5.213318198
359,bc1fb7b,9dda412,96535,6594,19.796,58,27.909,0.900089517,0.011418341,0.04074995,0.001481997,0.025164114,0.000497315,0.020001989,0.000596777,2.814,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.558,0.036,0.075,0.045,0.247,0.141,0.067,0.06,0.263,0.17,12.62706371,,7.08,158,2480,1069,0.501,0.29,0.092,0.047952048,0.210789211,0.287712288,0.453546454,12.07585503,4.519375787
360,8a64a33,dc9ae72,2567,325,27.809,2,16.691,0.647133246,0,0.336138166,0.002309469,0,0,0.014419118,0,11.119,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.642,0.023,0.264,0.151,0.337,,0.086,0.08,,0.25,12.99778985,,,245,2629,,0.489,0.291,0.128,0.200400802,0.350701403,0.315631263,0.133266533,17.36446074,9.261045726
361,3281fa1,528ea9f,7090,834,23.851,2,48.575,0.964661804,0.009431512,0.007623139,0.004585873,0.002407833,0,0.011189929,9.99E-05,27.218,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.34,0.098,0.215,0.063,0.31,0.408,0.121,0.11,,0.365,12.98554087,,38.11,409,2899,3900,0.448,0.191,0.142,0.285285285,0.426426426,0.21021021,0.078078078,11.46047605,16.45606818
362,67a40cf,4522abc,104371,13081,35.678,588,28.968,0.606879509,0.039280033,0.328307437,0.001690862,0.013877077,0,0.009054618,0.000910464,14.512,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.432,0.078,0.356,0.134,0.286,0.203,0.11,0.07,0.111,0.321,13.42464831,3.06,16.93,272,2419,1740,0.501,0.278,0.119,0.314257028,0.28815261,0.256024096,0.141566265,13.39428394,7.902918075
363,167adf9,52acab4,45107,4744,27.663,160,27.069,0.705955644,0.033491154,0.045232993,0.088621979,0.004585098,0.000299028,0.121315724,0.00049838,13.886,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.385,0.062,0.269,0.127,0.34,0.28,0.133,0.1,0.147,0.323,10.44296065,7.92,32.96,397,2490,1469,0.492,0.223,0.172,0.147,0.364,0.326,0.163,12.2142186,14.16044025
364,b301c5b,fb8cab1,29713,4426,36.334,,20.142,0.868543993,0.018039466,0.045472204,0.040402028,0.002888705,0.000597663,0.024055941,0,9.773,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Mining-dependent,0.996,0.012,0.126,0.056,0.306,0.3,0.08,0.06,0.272,0.321,10.15143489,,21.7,244,1299,1870,0.475,0.234,0.121,0.092907093,0.284715285,0.410589411,0.211788212,19.23855484,7.773153471
365,8bcc611,1b0d913,53651,5150,23.303,2,31.517,0.855415211,0.008012581,0.114007585,0.008132023,0.005743179,0,0.008390815,0.000298606,7.909,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.446,0.049,0.274,0.134,0.286,0.225,0.108,0.07,0.192,0.249,9.639791377,1.93,23.94,251,2189,1980,0.509,0.204,0.228,0.115230461,0.285571142,0.343687375,0.255511022,10.92210274,12.10236427
366,e0f1b57,08f8fb4,6639,724,21.741,0,30.797,0.951446404,0.014127204,0.013086982,0.007687735,0.000495344,0.000891619,0.012264712,0,14.289,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.415,0.084,0.238,0.092,0.345,0.232,0.122,0.07,,0.341,11.02966307,,48.02,322,1119,1639,0.483,0.221,0.224,0.235294118,0.438683948,0.244267198,0.081754736,8.846183177,15.25203996
367,95fa82b,4cd9667,8737,1296,28.941,28,24.45,0.515524949,0.02237123,0.439571503,0.00440981,0.006322742,0,0.011799766,0,11.946,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.386,0.066,0.277,0.078,0.251,0.275,0.09,0.081,0.082,0.298,9.790828237,14.77,28.39,293,4389,2249,0.507,0.211,0.222,0.161676647,0.386227545,0.296407186,0.155688623,10.1510997,13.5347996
368,827ea49,1b0d913,16604,1957,29.049,9,33.622,0.583660176,0.206819513,0.193841785,0.001092234,0.002184468,0.001876657,0.010525166,0,14.211,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.437,0.055,0.32,0.159,0.313,,0.125,0.08,,0.278,8.799847014,,50.88,329,16729,16740,0.51,0.251,0.176,0.2,0.373,0.262,0.165,12.30394396,12.36485458
369,d530467,20d32fc,992748,162065,42.571,10913,29.201,0.491648163,0.30381684,0.125327572,0.00218048,0.05159135,0.000700154,0.022815019,0.001920422,11.609,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.546,0.06,0.224,0.075,0.256,0.138,0.084,0.091,0.155,0.204,12.59320979,7.76,8.73,209,1559,1149,0.513,0.25,0.095,0.106,0.192,0.281,0.421,14.01758066,5.64479073
370,afcad1d,158df01,40537,3502,23.461,57,24.593,0.961979396,0.004389305,0.016615224,0.000501062,0.002595502,0.005361366,0.00764621,0.000911933,5.293,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.557,0.038,0.161,0.074,0.293,0.15,0.111,0.05,0.305,0.257,13.40372891,,18.49,306,4130,2140,0.5,0.256,0.162,0.085085085,0.492492492,0.266266266,0.156156156,13.80221717,9.886694565
371,a6c8add,158df01,32047,3695,28.985,62,29.209,0.954423214,0.009306729,0.014977388,0.000302167,0.007967124,0.000100722,0.012721211,0.000201444,13.606,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.471,0.057,0.187,0.075,0.314,0.304,0.103,0.08,,0.284,13.57240744,,17.36,367,6749,3200,0.504,0.229,0.144,0.107862903,0.490927419,0.265120968,0.13608871,12.59525159,10.04471314
372,a48f4a1,7dd3518,13709,2327,41.394,,28.484,0.649734655,0.004165415,0.048302794,0.135716431,0.07321518,0.000500651,0.086772805,0.00159207,6.856,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.52,0.078,0.303,0.142,0.293,0.225,0.072,0.05,0.212,0.219,,,,244,1759,1039,0.488,0.231,0.109,0.07992008,0.32967033,0.353646354,0.236763237,12.90510736,6.853559841
373,bf5c02d,9d1e27d,7901,810,25.419,15,34.061,0.854813487,0.120175308,0.003575875,0,0.012341252,0,0.009094078,0,10.865,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.463,0.07,0.227,0.067,0.325,,0.118,0.12,,0.368,14.12638161,,41.98,356,7919,3900,0.504,0.236,0.149,0.212851406,0.425702811,0.217871486,0.143574297,12.17347198,10.90540198
374,8f3100d,c479f0c,52997,8871,37.826,147,34.397,0.912451596,0.034429486,0.022963022,0.001504785,0.009951646,0.000200638,0.017896912,0.000601914,13.845,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.459,0.067,0.162,0.031,0.293,0.105,0.078,0.07,0.136,0.219,13.55031367,1.67,16.92,286,2419,1729,0.523,0.181,0.145,0.096579477,0.320925553,0.340040241,0.242454728,9.304260671,9.13406078
375,51e1905,78e8330,24467,4017,32.892,,26.385,0.91301724,0.004556336,0.031150047,0.030556617,0.008328137,0,0.011295287,0.001096337,7.178,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.516,0.035,0.187,0.06,0.244,0.213,0.078,0.081,0.192,0.247,10.60402556,,14.27,195,1590,929,0.502,0.187,0.17,0.051948052,0.336663337,0.314685315,0.296703297,10.01125764,9.20714056
376,6190dfd,8036085,11374,1362,26.272,-1,29.319,0.900769829,0.00148581,0.025358489,0.043507309,0.002692407,0,0.026186155,0,15.962,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Nonspecialized,0.413,0.094,0.336,0.19,0.268,0.221,0.103,0.07,0.159,0.267,11.06688484,,39.36,250,2890,1630,0.492,0.195,0.239,0.116349047,0.419257773,0.300902708,0.163490471,10.15587054,13.33509957
377,c6d61bf,7572db1,441328,62326,32.313,1451,32.48,0.63986035,0.108710046,0.187242922,0.001494813,0.040771284,0.000611971,0.017506371,0.003802243,8.256,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.058,0.233,0.109,0.251,0.181,0.107,0.08,0.203,0.209,11.07657275,4.54,11.15,221,1970,1320,0.511,0.219,0.132,0.069860279,0.24251497,0.335329341,0.352295409,10.12245715,7.118490552
378,7a86c89,b795815,11259,1549,33.949,,26.072,0.828076531,0.001100726,0.116336782,0.036854324,0.003092041,0.000890588,0.013649008,0,10.788,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Nonspecialized,0.504,0.031,0.157,0.06,0.321,0.206,0.103,0.079,0.2,0.262,13.62064595,,20.04,265,2290,2840,0.507,0.249,0.155,0.094094094,0.336336336,0.41041041,0.159159159,13.17709485,10.08180411
379,1380dcb,842bd12,107252,11343,28.471,164,29.614,0.841291487,0.004472075,0.123162539,0.003579665,0.007891307,0.000802166,0.018700491,0.000100271,10.32,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.463,0.042,0.204,0.07,0.281,0.11,0.085,0.071,0.091,0.191,9.842131257,1.35,14.52,248,1120,2150,0.501,0.311,0.114,0.089463221,0.275347913,0.363817097,0.271371769,16.75307286,7.561121381
380,25078f7,4522abc,147238,10092,21.115,802,31.085,0.742865385,0.172573634,0.0543315,0.00239727,0.009091723,0.000198944,0.017148939,0.001392605,10.466,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.508,0.062,0.229,0.092,0.255,0.198,0.107,0.07,0.106,0.255,13.18540698,1.91,13.66,239,7269,7970,0.511,0.286,0.086,0.104685942,0.356929212,0.30109671,0.237288136,12.53175161,5.222126142
381,45e4b91,8036085,9135,1236,28.869,19,28.074,0.911180254,0.010288577,0.030140064,0.015119735,0.005149259,0.014324483,0.013797628,0,9.437,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.576,0.044,0.234,0.101,0.275,0.292,0.081,0.1,0.18,0.251,10.84770921,,23.11,260,1429,1160,0.474,0.188,0.197,0.091816367,0.385229541,0.355289421,0.167664671,7.2735168,12.70151441
382,e72d3f3,e899d7f,11072,971,20.645,9,24.905,0.653197876,0.305492255,0.021573489,0.000602331,0,0,0.019134049,0,14.779,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.411,0.088,0.193,0.056,0.343,0.299,0.157,0.119,,0.317,12.78338727,,33.6,301,,,0.501,0.194,0.179,0.25944334,0.376739563,0.280318091,0.083499006,9.427054732,11.16602599
383,935e525,485e9af,252523,42667,39.088,1979,32.397,0.467016199,0.475941287,0.027135467,0.003782156,0.011896781,0.000400228,0.012006844,0.001821038,16.336,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.436,0.074,0.276,0.056,0.341,0.218,0.127,0.151,0.128,0.335,10.51345785,14.74,19.22,274,1469,969,0.523,0.247,0.138,0.14084507,0.328973843,0.291750503,0.238430584,14.84730428,10.9651929
384,cf3b2dd,bc77872,660555,178235,68.461,3042,28.8,0.293311316,0.10985994,0.429193856,0.001502069,0.145223221,0.000397899,0.014901321,0.005610377,14.898,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.533,0.064,0.271,0.078,0.238,0.164,0.078,0.079,0.173,0.264,10.85614303,5.74,3.93,239,1769,1879,0.499,0.203,0.104,0.171171171,0.261261261,0.193193193,0.374374374,15.4179853,5.6276696
385,9ffbb53,c479f0c,32241,5535,36.118,8,37.628,0.884268512,0.046992612,0.026757748,0.001710269,0.020354185,0,0.019320069,0.000596605,12.775,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.451,0.067,0.159,0.036,0.296,,0.085,0.081,,0.251,11.2027137,,8.16,288,3039,1549,0.507,0.164,0.145,0.07554672,0.292246521,0.290258449,0.34194831,9.501113167,9.124831457
386,5410a33,1b0d913,8745,824,19.667,0,28.529,0.685481533,0.223719326,0.069208856,0.012174521,0.000299865,0,0.009115898,0,18.197,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.33,0.095,0.308,0.144,0.291,,0.137,0.101,,0.31,9.243678118,,42.75,306,2259,4429,0.512,0.206,0.24,0.200199203,0.430278884,0.260956175,0.108565737,9.510554396,15.07770819
387,f013551,1b0d913,53361,4520,25.266,36,26.593,0.648681343,0.175984244,0.156259373,0.004298882,0.005638534,0,0.009137624,0,13.814,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.452,0.049,0.316,0.148,0.353,0.167,0.114,0.09,,0.271,9.667760219,4.85,31.88,332,4929,4129,0.467,0.231,0.145,0.195804196,0.338661339,0.32967033,0.135864136,11.20926783,9.913724312
